;Unnamed: 0;img_artiste;url_img_taille_adaptee;url_redir;url_img_secours;artiste;lieu;even_streaming;titre;loc;icone_epingle;url_even;url_artiste;txt_watch_live;est_plus;txt_redir;RSVP;RSVP_int;horaire_debut;horaire_fin;fuseau;regle_affichage;locale;latitude;longitude;weekend_vdd_soir;artiste_provenance
118;118;https://photos.bandsintown.com/thumb/15202538.jpeg;https://media.bandsintown.com/110x110/15202538.webp;https://www.bandsintown.com/e/1031162694-everyone-asked-about-you-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Everyone Asked About You;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031162694-everyone-asked-about-you-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/369428-everyone-asked-about-you?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;10;10;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
119;119;https://photos.bandsintown.com/thumb/6280994.jpeg;https://media.bandsintown.com/110x110/6280994.webp;https://www.bandsintown.com/e/1031161944-hot-rod-circuit-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Hot Rod Circuit;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031161944-hot-rod-circuit-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/4529-hot-rod-circuit?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;7;7;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
120;120;https://photos.bandsintown.com/thumb/6758876.jpeg;https://media.bandsintown.com/110x110/6758876.webp;https://www.bandsintown.com/e/1031162171-pinback-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Pinback;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031162171-pinback-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/932-pinback?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;45;45;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
121;121;https://photos.bandsintown.com/thumb/6050089.jpeg;https://media.bandsintown.com/110x110/6050089.webp;https://www.bandsintown.com/e/1031161940-the-dismemberment-plan-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;The Dismemberment Plan;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031161940-the-dismemberment-plan-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/26290-the-dismemberment-plan?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;29;29;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
122;122;https://photos.bandsintown.com/thumb/8617242.jpeg;https://media.bandsintown.com/110x110/8617242.webp;https://www.bandsintown.com/e/1031162091-fiddlehead-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Fiddlehead;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031162091-fiddlehead-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15195389-fiddlehead?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;11;11;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
123;123;https://photos.bandsintown.com/thumb/158126.jpeg;https://media.bandsintown.com/110x110/158126.webp;https://www.bandsintown.com/e/1031161569-algernon-cadwallader-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Algernon Cadwallader;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031161569-algernon-cadwallader-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/41338-algernon-cadwallader?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;24;24;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
124;124;https://photos.bandsintown.com/thumb/16467899.jpeg;https://media.bandsintown.com/110x110/16467899.webp;https://www.bandsintown.com/e/105231274-cap'n-jazz-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Cap'n Jazz;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105231274-cap'n-jazz-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/26289-cap'n-jazz?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;39;39;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
125;125;https://photos.bandsintown.com/thumb/16512840.jpeg;https://media.bandsintown.com/110x110/16512840.webp;https://www.bandsintown.com/e/105252543-from-indian-lakes-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;From Indian Lakes;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105252543-from-indian-lakes-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/373251-from-indian-lakes?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;23;23;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
126;126;https://photos.bandsintown.com/thumb/16661691.jpeg;https://media.bandsintown.com/110x110/16661691.webp;https://www.bandsintown.com/e/1031400873-vs-self-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Vs Self;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031400873-vs-self-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15540594-vs-self?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;17;17;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
127;127;https://photos.bandsintown.com/thumb/16369634.jpeg;https://media.bandsintown.com/110x110/16369634.webp;https://www.bandsintown.com/e/105232606-american-football-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;American Football;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105232606-american-football-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/5377-american-football?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;50;50;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
128;128;https://photos.bandsintown.com/thumb/12195254.jpeg;https://media.bandsintown.com/110x110/12195254.webp;https://www.bandsintown.com/e/1031162533-home-is-where-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Home Is Where;Downtown Las Vegas Events Center;False;Best Friends Forever;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1031162533-home-is-where-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15491087-home-is-where?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;6;6;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
129;129;https://photos.bandsintown.com/thumb/17675498.jpeg;https://media.bandsintown.com/110x110/17675498.webp;https://www.bandsintown.com/e/1032342302-jonas-blue-at-ayu-dayclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Jonas Blue;AYU Dayclub;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032342302-jonas-blue-at-ayu-dayclub?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/10690086-jonas-blue?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-11 12:00:00;;America/Los_Angeles;datetime;en;;;0;
130;130;https://photos.bandsintown.com/thumb/15950933.jpeg;https://media.bandsintown.com/110x110/15950933.webp;https://www.bandsintown.com/e/105921878-cali-tucker-at-wsky-bar-+-grill?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;CALI TUCKER;WSKY Bar + Grill;False;Cali Tucker Live @WSKY Bar & Grill;Henderson, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105921878-cali-tucker-at-wsky-bar-+-grill?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/3001411-cali-tucker?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-11 17:00:00;2024-10-11T20:00:00;America/Los_Angeles;datetime;en;35.9394178;-115.12929853609764;0;
131;131;https://photos.bandsintown.com/thumb/18218285.jpeg;https://media.bandsintown.com/110x110/18218285.webp;https://www.bandsintown.com/e/105951333-dan-fester-one-man-rock-band-at-carnaval-court?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Dan Fester - ONE MAN ROCK BAND;Carnaval Court;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105951333-dan-fester-one-man-rock-band-at-carnaval-court?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1326157-dan-fester-one-man-rock-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-11 17:30:00;2024-10-11T19:30:00;America/Los_Angeles;datetime;en;36.11874;-115.1718204;0;
132;132;https://photos.bandsintown.com/thumb/18312975.jpeg;https://media.bandsintown.com/110x110/18312975.webp;https://www.bandsintown.com/e/105982330-didi-west-at-soulbelly-bbq?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Didi West;SoulBelly BBQ;False;Didi West Unplugged at SoulBelly BBQ;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105982330-didi-west-at-soulbelly-bbq?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15542987-didi-west?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-11 18:00:00;2024-10-11T21:00:00;America/Los_Angeles;datetime;en;36.1551057;-115.1535382;0;
133;133;https://photos.bandsintown.com/thumb/15116419.jpeg;https://media.bandsintown.com/110x110/15116419.webp;https://www.bandsintown.com/e/105863003-silly-goose-at-american-legion-post-8-las-vegas-home-of-talarc-8-ecc.?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Silly Goose;American Legion Post 8 Las Vegas Home of TALARC 8 ECC.;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105863003-silly-goose-at-american-legion-post-8-las-vegas-home-of-talarc-8-ecc.?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1213541-silly-goose?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-11 18:00:00;;America/Los_Angeles;datetime;en;;;0;
134;134;https://photos.bandsintown.com/thumb/17962341.jpeg;https://media.bandsintown.com/110x110/17962341.webp;https://www.bandsintown.com/e/105867549-sum-41-at-barnes-and-noble?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Sum 41;Barnes & Noble;False;WALKING DISASTER BOOK TOUR;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105867549-sum-41-at-barnes-and-noble?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/114-sum-41?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;87;87;2024-10-11 18:00:00;;America/Los_Angeles;datetime;en;40.6897873;-73.9933407;0;
135;135;https://photos.bandsintown.com/thumb/18374671.jpeg;https://media.bandsintown.com/110x110/18374671.webp;https://www.bandsintown.com/e/106002525-nina-west-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Nina West;Downtown Las Vegas Events Center;False;LAS VEGAS PRIDE NIGHT PARADE;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/106002525-nina-west-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/5410424-nina-west?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-11 18:00:00;;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;0;
136;136;https://photos.bandsintown.com/thumb/15101134.jpeg;https://media.bandsintown.com/110x110/15101134.webp;https://www.bandsintown.com/e/1032774803-mugshot-at-american-legion-post-8-las-vegas-home-of-talarc-8-ecc.?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Mugshot;American Legion Post 8 Las Vegas Home of TALARC 8 ECC.;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032774803-mugshot-at-american-legion-post-8-las-vegas-home-of-talarc-8-ecc.?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/5038-mugshot?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;7;7;2024-10-11 18:00:00;;America/Los_Angeles;datetime;en;;;0;
137;137;https://photos.bandsintown.com/thumb/9085664.jpeg;https://media.bandsintown.com/110x110/9085664.webp;https://www.bandsintown.com/e/105637632-jinjer-at-house-of-blues-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Jinjer;House of Blues Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105637632-jinjer-at-house-of-blues-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1169058-jinjer?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;220;220;2024-10-11 18:30:00;;America/Los_Angeles;datetime;en;;;0;
138;138;https://photos.bandsintown.com/thumb/15681174.jpeg;https://media.bandsintown.com/110x110/15681174.webp;https://www.bandsintown.com/e/1032176039-hanabie.-at-house-of-blues-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;HANABIE.;House of Blues Las Vegas;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032176039-hanabie.-at-house-of-blues-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15527984-hanabie.?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;8;8;2024-10-11 18:30:00;;America/Los_Angeles;datetime;en;;;0;
